price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
6000,2007,toyota highlander,good,4,gas,186196,automatic,SUV,,1,2018-05-27,8
14000,,nissan maxima,like new,6,gas,29582,automatic,sedan,black,,2018-05-11,32
8749,2015,toyota corolla,excellent,4,gas,,automatic,sedan,black,,2018-05-11,33
2500,2004,ford f150,fair,8,gas,178000,automatic,truck,blue,1,2019-02-26,41
23490,2010,ram 2500,excellent,6,diesel,136891,automatic,truck,red,1,2019-01-31,36
32750,2017,ford f250 super duty,like new,8,gas,42631,automatic,truck,white,1,2019-03-04,19
46995,2016,gmc sierra 2500hd,excellent,8,diesel,95665,automatic,truck,white,1,2018-12-15,22
26495,2014,chevrolet silverado 1500,excellent,8,gas,103561,automatic,truck,red,1,2018-07-31,50
20995,2016,nissan frontier,excellent,6,gas,73370,automatic,truck,,1,2018-05-20,27
33395,2015,gmc yukon,excellent,8,gas,86456,automatic,SUV,silver,1,2018-11-15,35
38795,2014,ram 2500,excellent,6,diesel,111623,automatic,truck,white,1,2019-01-30,69
21795,2014,ram 1500,excellent,,gas,,automatic,truck,black,,2019-01-29,52
25995,2015,ford f250,good,8,gas,27404,automatic,truck,silver,1,2018-11-17,29
23995,2007,ram 2500,good,6,gas,141412,automatic,truck,silver,1,2019-01-17,18
26995,2008,ram 3500,good,6,gas,103410,automatic,truck,,1,2018-06-12,13
7800,2014,ford f-150,fair,6,gas,108000,automatic,truck,white,,2018-12-10,23
11000,2009,chevrolet silverado,excellent,8,gas,124500,automatic,truck,,1,2019-02-22,56
15000,2007,ford f350,good,8,diesel,147680,automatic,pickup,white,1,2018-09-18,49
7200,1999,ford f-250,good,8,diesel,246000,manual,truck,red,1,2018-07-27,78
39000,2015,ford f350,excellent,8,diesel,101000,automatic,truck,silver,1,2018-08-06,10
14995,2015,chrysler 200,excellent,4,gas,40467,automatic,SUV,red,,2018-06-07,20
11500,2014,ford escape,excellent,4,gas,73870,automatic,SUV,silver,,2018-05-27,86
12500,2015,ford escape,excellent,4,gas,,automatic,SUV,silver,,2019-02-16,8
26990,2017,chevrolet colorado,excellent,6,gas,20107,automatic,truck,,,2018-07-24,5
22900,2014,ford f-150,excellent,8,gas,75735,automatic,truck,black,,2019-03-20,86
23700,2015,ram 1500,excellent,,diesel,123831,automatic,truck,black,1,2018-06-26,73
11500,2016,ford escape,excellent,4,gas,83083,automatic,SUV,,,2019-01-07,51
6995,,toyota highlander,excellent,6,gas,144427,automatic,SUV,,1,2019-04-02,30
6750,2005,ford f-250,good,8,gas,,automatic,pickup,white,1,2018-10-17,23
33897,2017,ram 3500,good,8,gas,25479,automatic,truck,white,1,2018-10-10,24
28999,2019,gmc acadia,like new,6,gas,11000,automatic,SUV,silver,,2019-01-15,35
15995,2016,ford edge,excellent,4,gas,106739,automatic,SUV,grey,1,2018-10-24,10
53986,2018,ram 2500,good,6,gas,,automatic,truck,white,1,2018-12-17,21
19988,2012,gmc yukon,excellent,8,gas,81447,automatic,SUV,,1,2018-05-29,11
28579,2016,ram 1500,good,8,gas,78860,automatic,truck,white,1,2018-12-10,15
4347,2008,subaru impreza,excellent,4,gas,162153,manual,sedan,white,1,2019-01-27,28
14000,,ford f-150,good,8,gas,,automatic,pickup,red,1,2018-09-24,24
2900,2001,toyota tundra,fair,8,gas,225000,automatic,truck,black,1,2018-05-19,71
25100,2014,ford f150 supercrew cab xlt,good,6,gas,53522,other,pickup,black,1,2018-05-14,14
6950,2008,ram 1500,excellent,8,gas,152169,automatic,pickup,white,1,2019-02-16,11
13995,2009,jeep wrangler,like new,6,gas,,automatic,SUV,white,1,2018-05-02,40
84900,2019,ford f350,new,,diesel,9000,automatic,pickup,white,1,2019-03-26,7
19995,2012,chevrolet silverado,like new,8,gas,119340,automatic,pickup,silver,1,2019-03-29,42
6200,2004,ford f-150,good,8,gas,147000,automatic,pickup,blue,1,2018-08-07,35
4500,2014,ford focus,good,4,gas,133000,automatic,sedan,red,,2018-11-03,31
23900,2014,ford f350,excellent,8,diesel,140000,automatic,truck,white,1,2018-05-18,42
15300,2014,honda accord,excellent,4,gas,47700,automatic,sedan,grey,,2018-05-28,17
29499,2018,ram 1500,excellent,6,diesel,16500,automatic,pickup,grey,1,2018-09-20,53
12000,2015,chevrolet silverado,excellent,,gas,115500,automatic,pickup,white,,2019-02-03,48
6900,2009,jeep cherokee,excellent,,gas,130023,automatic,SUV,black,1,2018-09-03,19
10500,2008,chevrolet silverado,excellent,,gas,,automatic,truck,black,,2019-01-14,58
19900,2017,subaru outback,like new,4,gas,46459,automatic,SUV,silver,1,2018-12-20,19
800,1995,chevrolet tahoe,fair,8,gas,0,automatic,SUV,brown,1,2019-03-09,26
4200,2001,chevrolet camaro,excellent,,gas,102321,automatic,convertible,red,,2018-12-09,36
20000,1996,ford f-250,good,8,diesel,135242,automatic,truck,white,1,2018-12-08,60
13900,2009,ram 1500,excellent,8,gas,136000,automatic,truck,black,1,2019-02-26,5
32750,2017,ford f250 super duty,like new,8,gas,,automatic,truck,,1,2018-07-26,28
15300,,ram 2500,excellent,6,diesel,,automatic,truck,white,1,2018-09-23,23
4400,2007,toyota camry,good,4,gas,172,automatic,sedan,grey,,2018-09-19,38
1800,2009,ford f-150,good,8,gas,157420,automatic,pickup,red,1,2018-11-25,23
11450,2004,jeep wrangler,like new,6,gas,112723,manual,offroad,red,1,2018-08-04,91
1800,2013,chevrolet traverse,good,6,gas,128339,automatic,SUV,,1,2018-09-01,58
1500,,ford f-150,good,6,gas,,automatic,pickup,,,2018-08-27,8
3250,2010,ford focus se,good,,gas,190000,automatic,sedan,red,,2018-07-23,28
49950,,gmc sierra 2500hd,like new,8,gas,10600,automatic,truck,white,1,2018-08-07,30
42488,2018,gmc sierra 2500hd,like new,8,gas,22600,automatic,truck,grey,1,2019-02-14,38
43488,2018,gmc sierra 2500hd,like new,8,gas,16500,automatic,truck,,1,2018-09-09,16
32950,,gmc sierra 1500,like new,8,gas,8500,automatic,pickup,white,1,2018-06-30,73
30950,2017,gmc sierra 1500,like new,8,gas,24800,automatic,pickup,grey,1,2018-11-03,37
23950,2013,ford f150,like new,6,gas,42900,automatic,pickup,silver,1,2018-11-01,5
33950,2017,ford f150,like new,8,gas,22200,automatic,truck,blue,1,2018-09-13,50
10500,2007,chevrolet suburban,excellent,8,gas,135000,automatic,SUV,grey,1,2018-09-20,68
14950,2000,ford f350,excellent,8,diesel,203500,automatic,truck,,1,2019-03-19,91
36488,2018,chevrolet silverado 2500hd,like new,8,gas,7200,automatic,truck,white,1,2018-10-04,8
44488,,chevrolet silverado 2500hd,like new,8,gas,14800,automatic,truck,white,1,2019-04-14,28
33980,2015,gmc sierra 2500hd,good,8,gas,96950,automatic,truck,,1,2019-01-08,24
46732,2016,gmc sierra 2500hd,good,8,gas,51366,automatic,truck,white,1,2019-03-14,48
17971,2013,chevrolet tahoe,good,8,gas,112614,automatic,SUV,silver,1,2019-03-23,23
32785,2017,ford f-250 sd,good,8,gas,56748,automatic,truck,blue,1,2019-01-03,19
22997,,ford f-150,good,6,gas,84459,automatic,truck,grey,1,2018-05-23,30
45793,2018,ford f-150,good,6,gas,9492,automatic,truck,blue,1,2018-05-05,62
30897,2016,gmc sierra 2500hd,good,,gas,113654,automatic,truck,,1,2018-12-11,97
19481,2014,ford f-250 sd,good,8,gas,116904,automatic,truck,white,1,2018-07-02,36
24692,2016,ford f-250 sd,good,8,gas,102749,automatic,truck,blue,1,2018-06-27,23
33992,2015,chevrolet silverado 2500hd,good,8,gas,84692,automatic,truck,,1,2019-02-11,90
51892,2019,gmc sierra 1500,good,8,gas,,automatic,truck,white,1,2019-04-16,59
48724,2018,ford f-350 sd,good,8,gas,57108,automatic,truck,black,1,2018-12-04,8
3275,2002,subaru outback,good,4,gas,222632,manual,SUV,green,1,2019-04-12,25
14000,2008,chevrolet silverado,excellent,8,gas,84254,automatic,pickup,blue,1,2018-10-08,36
8871,2008,chevrolet silverado 1500,excellent,8,gas,137281,automatic,truck,red,1,2018-07-20,50
22950,2014,chevrolet silverado 1500,like new,8,gas,,automatic,pickup,silver,1,2018-07-15,16
31488,2016,chevrolet silverado 1500,like new,8,gas,38700,automatic,pickup,,1,2018-12-18,12
23950,2012,chevrolet silverado 1500,like new,8,gas,58200,automatic,pickup,silver,1,2018-05-18,13
9595,2011,chevrolet silverado 1500,like new,8,gas,239950,automatic,truck,blue,1,2019-02-25,15
4999,2009,hyundai santa fe,excellent,6,gas,131000,automatic,SUV,black,1,2018-06-18,34
18950,2010,cadillac escalade,excellent,8,gas,,automatic,SUV,white,1,2018-09-29,52
16000,2012,jeep wrangler,good,6,gas,,automatic,offroad,,1,2019-01-29,15
5900,2011,honda accord,excellent,4,gas,152000,automatic,sedan,white,,2018-09-16,21
950,1987,jeep cherokee,fair,6,gas,281644,manual,SUV,black,1,2018-12-11,67
7200,2014,toyota corolla,excellent,4,gas,116000,automatic,sedan,custom,,2018-11-29,14
11500,2012,honda civic,excellent,4,gas,21500,automatic,sedan,white,,2018-09-30,29
11200,2010,honda odyssey,excellent,6,gas,104517,automatic,van,,,2019-03-08,61
1995,2014,toyota corolla,excellent,4,gas,72358,automatic,sedan,silver,,2019-02-03,60
4500,1992,jeep cherokee,good,6,diesel,148958,manual,SUV,white,1,2019-02-25,44
14900,2016,hyundai santa fe,excellent,4,gas,,automatic,SUV,,1,2018-10-08,63
14995,2014,ford f-150,like new,8,gas,193000,automatic,pickup,,1,2018-09-14,35
28000,2007,nissan altima,good,,gas,130,automatic,sedan,grey,,2018-05-05,20
5200,2007,honda accord,good,,gas,,automatic,sedan,grey,,2018-07-21,54
5795,2008,ford escape,good,6,gas,83560,automatic,SUV,white,,2018-11-21,181
2995,2002,toyota camry,excellent,,gas,263284,automatic,sedan,,,2019-01-23,77
56995,2018,chevrolet camaro,good,8,gas,11591,automatic,coupe,white,,2018-12-11,38
37995,,jeep wrangler,good,6,gas,33469,automatic,SUV,,1,2019-02-05,38
25995,2018,chevrolet colorado,good,6,gas,32689,automatic,truck,yellow,,2018-07-25,7
12995,2017,hyundai sonata,good,4,gas,79417,other,sedan,silver,,2018-08-22,87
15995,2017,chevrolet malibu,good,4,gas,34104,automatic,sedan,silver,,2018-11-12,20
37995,2018,jeep wrangler,good,6,gas,31756,automatic,SUV,black,1,2018-07-22,21
13995,2016,toyota corolla,good,4,gas,72279,automatic,sedan,,,2019-01-26,79
19995,2013,ram 1500,good,8,gas,97129,automatic,truck,black,,2019-02-14,32
16995,2017,honda accord,good,4,gas,45554,automatic,sedan,black,,2018-09-20,29
8995,,ford fusion,good,4,gas,116561,automatic,sedan,green,,2018-06-13,5
14995,2013,ford explorer,good,,gas,89692,automatic,SUV,grey,,2018-06-04,70
11995,2016,hyundai sonata,good,4,gas,82317,other,sedan,silver,,2018-12-10,33
25995,2018,chevrolet colorado,good,6,gas,35259,automatic,truck,black,,2018-10-13,32
12495,2007,toyota tundra,good,8,gas,,automatic,truck,blue,,2019-04-03,6
10988,2016,ford focus,good,4,gas,55794,automatic,sedan,red,,2018-08-06,73
6900,,toyota prius,good,4,hybrid,141000,automatic,hatchback,blue,,2018-08-05,5
6000,,ford f250,fair,8,diesel,,automatic,truck,,1,2018-11-20,4
5800,2008,ford f-150,like new,6,gas,90000,automatic,pickup,white,,2018-07-05,19
2500,2002,jeep liberty,fair,6,gas,,automatic,SUV,green,,2018-07-11,16
4200,2010,nissan versa,excellent,4,gas,100000,automatic,hatchback,black,,2018-06-17,71
5995,,toyota rav4,good,4,gas,105744,automatic,SUV,white,,2019-04-10,7
8500,1995,chevrolet corvette,excellent,8,gas,122879,automatic,convertible,green,,2018-07-26,43
9995,2011,chevrolet tahoe,excellent,8,gas,171089,automatic,SUV,,1,2018-10-07,24
7995,2011,dodge dakota,good,8,gas,121864,automatic,truck,white,1,2018-10-18,10
13995,2014,nissan frontier,good,6,gas,68295,automatic,truck,white,1,2018-10-13,6
8895,2012,honda civic,excellent,4,other,45845,automatic,sedan,silver,,2018-05-20,10
28950,2015,chevrolet silverado 1500,like new,8,gas,,automatic,pickup,silver,1,2019-03-03,31
31950,2018,ford f150,like new,6,gas,,automatic,truck,,1,2018-09-13,24
9425,2012,chrysler 300,good,6,gas,114276,automatic,sedan,black,,2019-03-28,24
15865,,dodge grand caravan,good,,gas,50031,automatic,van,grey,,2018-06-07,77
8995,2007,chevrolet suburban,good,8,gas,172706,automatic,SUV,grey,1,2018-05-05,20
33900,2018,honda pilot,excellent,6,gas,16000,automatic,SUV,grey,1,2018-12-01,13
24199,2018,chrysler 300,good,6,gas,18463,automatic,sedan,grey,1,2018-07-12,35
9125,2013,chevrolet equinox,good,,gas,,automatic,SUV,,,2018-05-20,45
7300,2013,ford focus,excellent,4,gas,66000,automatic,sedan,white,,2019-03-19,22
6025,2004,ford expedition,good,8,gas,114000,automatic,SUV,red,,2018-09-14,82
26995,2016,gmc acadia,good,6,gas,51667,automatic,SUV,black,1,2018-10-17,44
15995,2001,chevrolet corvette,good,8,gas,,manual,coupe,red,,2019-04-16,73
15000,2007,toyota tundra,excellent,,gas,,automatic,truck,silver,,2018-11-22,81
8500,2016,nissan altima,like new,4,gas,44000,automatic,sedan,silver,,2018-10-29,74
52995,2018,ford expedition,good,6,gas,33915,automatic,SUV,white,1,2019-04-10,30
10995,2011,kia sorento,good,,gas,94415,automatic,SUV,,1,2019-04-07,17
4450,2001,honda cr-v,good,4,gas,,automatic,SUV,,,2019-03-19,22
14990,2015,toyota rav4,excellent,4,gas,19965,automatic,SUV,silver,1,2018-07-05,30
25990,2016,gmc sierra 1500,excellent,8,gas,49750,automatic,truck,black,1,2018-08-06,51
7990,2008,chevrolet equinox,excellent,6,gas,73094,automatic,wagon,blue,1,2019-04-09,16
9490,2015,chevrolet malibu,excellent,,gas,13610,automatic,sedan,custom,,2019-02-07,35
11990,2018,nissan sentra,excellent,4,gas,6552,automatic,sedan,,,2019-02-22,34
11990,2016,nissan altima,excellent,6,gas,36269,automatic,sedan,grey,,2019-02-28,99
13990,2012,toyota rav4,excellent,6,gas,61190,automatic,SUV,green,1,2019-01-29,65
27990,2017,jeep wrangler unlimited,excellent,6,gas,12735,automatic,wagon,,1,2018-08-01,90
6990,2014,ford focus,excellent,,gas,34907,automatic,sedan,silver,,2019-01-31,55
29995,2016,toyota 4runner,good,6,gas,68357,automatic,SUV,blue,1,2018-07-20,2
4990,2006,toyota camry,excellent,4,gas,103428,automatic,sedan,red,,2019-03-16,45
8990,2013,toyota camry,excellent,4,gas,56625,automatic,sedan,,,2018-08-03,31
12990,2018,chevrolet cruze,excellent,4,gas,2470,automatic,sedan,grey,,2018-06-21,94
14990,2012,ram 1500,excellent,8,gas,110539,automatic,truck,,1,2018-12-11,37
5990,2007,toyota rav4,excellent,6,gas,95703,automatic,SUV,red,,2018-09-05,38
21900,2015,ford explorer,good,6,gas,34009,automatic,SUV,,,2018-09-05,16
3999,2006,dodge grand caravan,excellent,6,gas,120000,automatic,van,,,2018-10-10,49
2800,2005,ford taurus,good,6,gas,107000,automatic,sedan,white,,2018-08-11,25
6950,2006,ford f-150,good,8,gas,180000,automatic,truck,black,,2018-11-22,7
3750,2007,chevrolet impala,good,6,gas,142000,automatic,sedan,blue,,2019-03-31,27
12500,2000,ram 2500,good,6,diesel,148700,automatic,truck,silver,,2019-01-07,25
16950,2009,ford f350 super duty,excellent,8,diesel,175255,automatic,truck,silver,1,2018-09-16,14
11950,2014,ford mustang,like new,6,gas,71557,manual,coupe,red,,2018-10-19,23
8500,,chevrolet silverado 2500hd,excellent,8,diesel,294223,automatic,pickup,,,2018-11-13,123
17000,2008,jeep wrangler unlimited,good,6,gas,100000,manual,convertible,yellow,1,2018-09-30,34
8700,2015,honda civic,excellent,4,gas,99000,automatic,sedan,,,2018-05-22,24
17700,2012,nissan frontier crew cab sv,good,6,gas,55856,other,pickup,white,,2018-10-18,82
27900,2015,ford f150 supercrew cab xlt,good,8,other,39859,other,pickup,,1,2018-06-19,7
19700,2018,nissan frontier crew cab sv,good,6,gas,32502,other,pickup,black,,2019-03-16,52
28950,2016,ford f250,excellent,8,gas,19500,automatic,truck,white,1,2019-01-12,98
28900,2014,chevrolet silverado 1500 crew,good,8,other,30519,automatic,pickup,,1,2019-01-13,2
3650,2006,honda civic lx,excellent,,gas,200300,automatic,sedan,,,2019-03-18,96
4600,2007,honda civic,excellent,4,hybrid,136000,automatic,sedan,grey,,2019-03-06,21
995,2014,ford focus,excellent,4,gas,99576,automatic,sedan,black,,2018-05-22,13
21900,2015,ford explorer,good,6,gas,34009,automatic,SUV,red,,2018-09-29,68
20900,2012,ford f-150,good,6,gas,114479,automatic,truck,white,1,2018-08-02,35
31900,2018,honda odyssey,good,6,gas,,automatic,van,white,,2019-04-04,119
1900,,nissan sentra,fair,4,gas,255,automatic,sedan,black,,2018-12-29,25
4995,2009,dodge charger,excellent,6,gas,175258,automatic,sedan,brown,,2018-10-14,25
6700,2003,ford f250 super duty,excellent,,gas,,automatic,pickup,white,,2018-05-04,4
27995,2014,ram 3500,excellent,8,gas,102235,automatic,truck,black,1,2018-07-23,31
22995,,ram 2500,excellent,,diesel,186568,automatic,truck,silver,1,2018-09-30,110
28995,,ram 1500,excellent,8,gas,,automatic,truck,grey,1,2019-02-26,93
22995,2014,ford f-150,excellent,8,gas,71808,automatic,truck,white,1,2018-05-13,79
28995,2012,ford f-350 sd,excellent,8,diesel,174772,automatic,truck,white,1,2019-01-19,18
24995,2015,ford f-150,excellent,6,gas,,automatic,truck,white,1,2019-03-19,26
10995,2013,ford f250 super duty,good,8,gas,224848,automatic,pickup,white,1,2018-06-12,70
19500,2013,jeep wrangler unlimited,excellent,6,gas,94900,automatic,SUV,,1,2018-12-17,28
14999,2010,ford f-150,excellent,8,gas,85000,automatic,truck,black,1,2018-10-07,4
6500,2001,chevrolet silverado,good,8,gas,188000,automatic,pickup,green,1,2018-10-19,37
27500,2018,toyota sienna,like new,,gas,28400,automatic,mini-van,silver,,2018-06-29,41
5000,,chevrolet tahoe,excellent,8,gas,200452,automatic,SUV,,1,2018-09-22,24
24700,2017,chevrolet camaro lt coupe 2d,good,6,gas,,other,coupe,red,,2018-10-08,70
18300,2010,ford mustang gt coupe 2d,good,8,gas,52624,other,coupe,,,2019-03-07,24
23500,2004,ford f350 super duty,good,,diesel,155475,automatic,pickup,white,,2018-05-18,24
13995,2012,ford f250 super duty,like new,8,gas,61172,automatic,pickup,white,,2018-08-03,25
17998,2015,jeep grand cherokee,excellent,6,gas,138360,automatic,SUV,white,1,2018-08-21,47
2800,2003,ford focus se,excellent,4,gas,89188,automatic,sedan,red,,2018-06-30,23
2650,2003,honda civic,excellent,4,gas,,automatic,sedan,silver,,2018-08-14,89
5100,2008,dodge charger,excellent,6,gas,156000,automatic,sedan,black,,2018-11-26,28
5500,2015,ford focus,excellent,4,gas,95400,automatic,hatchback,grey,,2019-03-11,22
3299,2007,chrysler 300,like new,6,gas,130000,automatic,sedan,blue,,2018-08-07,58
29500,2016,ford explorer,good,6,gas,64705,automatic,SUV,black,1,2018-08-30,36
3299,1997,ram 1500,good,8,gas,207815,automatic,truck,red,1,2018-12-04,35
22500,2015,chevrolet silverado,excellent,8,gas,65000,automatic,truck,black,,2018-10-08,42
5500,,honda cr-v,excellent,4,gas,260000,automatic,SUV,brown,,2018-11-20,27
11900,2014,jeep grand cherokee laredo,good,6,gas,131549,automatic,SUV,black,,2018-05-22,83
11800,2011,jeep wrangler,excellent,6,gas,147821,automatic,offroad,silver,1,2018-11-19,23
4500,2007,honda civic,good,4,gas,157000,automatic,sedan,white,,2018-08-17,61
15600,2015,honda cr-v,good,,gas,38000,automatic,SUV,brown,,2019-03-29,39
15000,2007,cadillac escalade,excellent,8,gas,91000,automatic,SUV,white,1,2018-11-24,6
23000,2014,buick enclave,like new,8,gas,45000,automatic,SUV,brown,,2019-03-11,51
6995,,chevrolet cruze,excellent,4,gas,98703,automatic,sedan,,,2019-03-24,36
19995,2017,chevrolet camaro,excellent,6,gas,,automatic,coupe,grey,,2018-09-18,24
12995,2015,ford edge,excellent,4,gas,76048,automatic,SUV,silver,,2019-04-11,45
4600,2005,honda civic,fair,4,gas,123000,automatic,coupe,red,,2018-09-01,100
10995,2013,ford mustang,excellent,6,gas,84770,other,coupe,,,2018-12-24,47
2800,1999,ram 1500,good,6,gas,127675,automatic,van,green,,2018-12-18,16
17995,,jeep cherokee,excellent,4,gas,52369,automatic,SUV,white,,2019-04-04,19
15595,2017,chevrolet equinox,excellent,4,gas,56597,automatic,SUV,white,1,2018-05-09,13
6995,2013,chevrolet malibu,excellent,4,gas,122185,automatic,sedan,silver,,2019-01-13,82
12995,2013,honda accord,excellent,,gas,89969,automatic,sedan,grey,,2018-05-08,76
23950,2013,ford f150,like new,6,gas,49000,automatic,pickup,silver,1,2019-02-14,65
8595,2012,toyota prius,excellent,4,gas,130141,automatic,hatchback,black,,2019-02-06,83
10995,2012,toyota camry,excellent,4,gas,,automatic,sedan,black,,2018-05-25,82
6595,2013,chevrolet cruze,excellent,,gas,105285,automatic,sedan,purple,,2019-02-15,27
11995,2016,honda civic,excellent,4,gas,88098,automatic,sedan,black,,2018-09-20,96
9995,2014,honda civic,excellent,,gas,111151,automatic,sedan,blue,,2018-08-23,12
1995,2008,gmc acadia,excellent,6,gas,108792,automatic,SUV,white,1,2018-10-09,25
4500,2004,ford explorer,good,6,gas,126999,automatic,SUV,green,1,2019-02-27,23
35800,2015,ram 2500,like new,6,diesel,84000,automatic,truck,blue,1,2018-07-15,47
